"province","date","value","value_daily"
"NU",2020-07-10,0,0
"NU",2020-07-11,0,0
"NU",2020-07-12,0,0
"NU",2020-07-13,0,0
"NU",2020-07-14,0,0
"NU",2020-07-15,0,0
"NU",2020-07-16,0,0
"NU",2020-07-17,0,0
"NU",2020-07-18,0,0
"NU",2020-07-19,0,0
"NU",2020-07-20,0,0
"NU",2020-07-21,0,0
"NU",2020-07-22,0,0
"NU",2020-07-23,0,0
"NU",2020-07-24,0,0
"NU",2020-07-25,0,0
"NU",2020-07-26,0,0
"NU",2020-07-27,0,0
"NU",2020-07-28,0,0
"NU",2020-07-29,0,0
"NU",2020-07-30,0,0
"NU",2020-07-31,0,0
"NU",2020-08-01,0,0
"NU",2020-08-02,0,0
"NU",2020-08-03,0,0
"NU",2020-08-04,0,0
"NU",2020-08-05,0,0
"NU",2020-08-06,0,0
"NU",2020-08-07,0,0
"NU",2020-08-08,0,0
"NU",2020-08-09,0,0
"NU",2020-08-10,0,0
"NU",2020-08-11,0,0
"NU",2020-08-12,0,0
"NU",2020-08-13,0,0
"NU",2020-08-14,0,0
"NU",2020-08-15,0,0
"NU",2020-08-16,0,0
"NU",2020-08-17,0,0
"NU",2020-08-18,0,0
"NU",2020-08-19,0,0
"NU",2020-08-20,0,0
"NU",2020-08-21,0,0
"NU",2020-08-22,0,0
"NU",2020-08-23,0,0
"NU",2020-08-24,0,0
"NU",2020-08-25,0,0
"NU",2020-08-26,0,0
"NU",2020-08-27,0,0
"NU",2020-08-28,0,0
"NU",2020-08-29,0,0
"NU",2020-08-30,0,0
"NU",2020-08-31,0,0
"NU",2020-09-01,0,0
"NU",2020-09-02,0,0
"NU",2020-09-03,0,0
"NU",2020-09-04,0,0
"NU",2020-09-05,0,0
"NU",2020-09-06,0,0
"NU",2020-09-07,0,0
"NU",2020-09-08,0,0
"NU",2020-09-09,0,0
"NU",2020-09-10,0,0
"NU",2020-09-11,0,0
"NU",2020-09-12,0,0
"NU",2020-09-13,0,0
"NU",2020-09-14,0,0
"NU",2020-09-15,0,0
"NU",2020-09-16,0,0
"NU",2020-09-17,0,0
"NU",2020-09-18,0,0
"NU",2020-09-19,0,0
"NU",2020-09-20,0,0
"NU",2020-09-21,0,0
"NU",2020-09-22,0,0
"NU",2020-09-23,0,0
"NU",2020-09-24,0,0
"NU",2020-09-25,0,0
"NU",2020-09-26,0,0
"NU",2020-09-27,0,0
"NU",2020-09-28,0,0
"NU",2020-09-29,0,0
"NU",2020-09-30,0,0
"NU",2020-10-01,0,0
"NU",2020-10-02,0,0
"NU",2020-10-03,0,0
"NU",2020-10-04,0,0
"NU",2020-10-05,0,0
"NU",2020-10-06,0,0
"NU",2020-10-07,0,0
"NU",2020-10-08,0,0
"NU",2020-10-09,0,0
"NU",2020-10-10,0,0
"NU",2020-10-11,0,0
"NU",2020-10-12,0,0
"NU",2020-10-13,0,0
"NU",2020-10-14,0,0
"NU",2020-10-15,0,0
"NU",2020-10-16,0,0
"NU",2020-10-17,0,0
"NU",2020-10-18,0,0
"NU",2020-10-19,0,0
"NU",2020-10-20,0,0
"NU",2020-10-21,0,0
"NU",2020-10-22,0,0
"NU",2020-10-23,0,0
"NU",2020-10-24,0,0
"NU",2020-10-25,0,0
"NU",2020-10-26,0,0
"NU",2020-10-27,0,0
"NU",2020-10-28,0,0
"NU",2020-10-29,0,0
"NU",2020-10-30,0,0
"NU",2020-10-31,0,0
"NU",2020-11-01,0,0
"NU",2020-11-02,0,0
"NU",2020-11-03,0,0
"NU",2020-11-04,0,0
"NU",2020-11-05,0,0
"NU",2020-11-06,1,1
"NU",2020-11-07,1,0
"NU",2020-11-08,2,1
"NU",2020-11-09,2,0
"NU",2020-11-10,2,0
"NU",2020-11-11,3,1
"NU",2020-11-12,3,0
"NU",2020-11-13,4,1
"NU",2020-11-14,4,0
"NU",2020-11-15,18,14
"NU",2020-11-16,26,8
"NU",2020-11-17,60,34
"NU",2020-11-18,70,10
"NU",2020-11-19,74,4
"NU",2020-11-20,84,10
"NU",2020-11-21,109,25
"NU",2020-11-22,130,21
"NU",2020-11-23,134,4
"NU",2020-11-24,144,10
"NU",2020-11-25,155,11
"NU",2020-11-26,155,0
"NU",2020-11-27,159,4
"NU",2020-11-28,164,5
"NU",2020-11-29,177,13
"NU",2020-11-30,181,4
"NU",2020-12-01,182,1
"NU",2020-12-02,193,11
"NU",2020-12-03,198,5
"NU",2020-12-04,206,8
"NU",2020-12-05,214,8
"NU",2020-12-06,216,2
"NU",2020-12-07,219,3
"NU",2020-12-08,220,1
"NU",2020-12-09,229,9
"NU",2020-12-10,229,0
"NU",2020-12-11,245,16
"NU",2020-12-12,247,2
"NU",2020-12-13,247,0
"NU",2020-12-14,256,9
"NU",2020-12-15,258,2
"NU",2020-12-16,258,0
"NU",2020-12-17,259,1
"NU",2020-12-18,259,0
"NU",2020-12-19,259,0
"NU",2020-12-20,259,0
"NU",2020-12-21,262,3
"NU",2020-12-22,262,0
"NU",2020-12-23,264,2
"NU",2020-12-24,265,1
"NU",2020-12-25,265,0
"NU",2020-12-26,265,0
"NU",2020-12-27,265,0
"NU",2020-12-28,266,1
"NU",2020-12-29,266,0
"NU",2020-12-30,266,0
"NU",2020-12-31,266,0
"NU",2021-01-01,266,0
"NU",2021-01-02,266,0
"NU",2021-01-03,266,0
"NU",2021-01-04,266,0
"NU",2021-01-05,266,0
"NU",2021-01-06,266,0
"NU",2021-01-07,266,0
"NU",2021-01-08,266,0
"NU",2021-01-09,266,0
"NU",2021-01-10,266,0
"NU",2021-01-11,266,0
"NU",2021-01-12,266,0
"NU",2021-01-13,266,0
"NU",2021-01-14,266,0
"NU",2021-01-15,266,0
"NU",2021-01-16,266,0
"NU",2021-01-17,266,0
"NU",2021-01-18,266,0
"NU",2021-01-19,266,0
"NU",2021-01-20,266,0
"NU",2021-01-21,266,0
"NU",2021-01-22,267,1
"NU",2021-01-23,267,0
"NU",2021-01-24,280,13
"NU",2021-01-25,282,2
"NU",2021-01-26,282,0
"NU",2021-01-27,282,0
"NU",2021-01-28,283,1
"NU",2021-01-29,283,0
"NU",2021-01-30,284,1
"NU",2021-01-31,294,10
"ON",2020-01-25,1,1
"ON",2020-01-26,1,0
"ON",2020-01-27,2,1
"ON",2020-01-28,2,0
"ON",2020-01-29,2,0
"ON",2020-01-30,2,0
"ON",2020-01-31,3,1
"ON",2020-02-01,3,0
"ON",2020-02-02,3,0
"ON",2020-02-03,3,0
"ON",2020-02-04,3,0
"ON",2020-02-05,3,0
"ON",2020-02-06,3,0
"ON",2020-02-07,3,0
"ON",2020-02-08,3,0
"ON",2020-02-09,3,0
"ON",2020-02-10,3,0
"ON",2020-02-11,3,0
"ON",2020-02-12,3,0
"ON",2020-02-13,3,0
"ON",2020-02-14,3,0
"ON",2020-02-15,3,0
"ON",2020-02-16,3,0
"ON",2020-02-17,3,0
"ON",2020-02-18,3,0
"ON",2020-02-19,3,0
"ON",2020-02-20,3,0
"ON",2020-02-21,3,0
"ON",2020-02-22,3,0
"ON",2020-02-23,4,1
"ON",2020-02-24,4,0
"ON",2020-02-25,4,0
"ON",2020-02-26,5,1
"ON",2020-02-27,6,1
"ON",2020-02-28,8,2
"ON",2020-02-29,11,3
"ON",2020-03-01,15,4
"ON",2020-03-02,15,0
"ON",2020-03-03,20,5
"ON",2020-03-04,20,0
"ON",2020-03-05,22,2
"ON",2020-03-06,28,6
"ON",2020-03-07,28,0
"ON",2020-03-08,32,4
"ON",2020-03-09,35,3
"ON",2020-03-10,37,2
"ON",2020-03-11,42,5
"ON",2020-03-12,59,17
"ON",2020-03-13,79,20
"ON",2020-03-14,103,24
"ON",2020-03-15,145,42
"ON",2020-03-16,177,32
"ON",2020-03-17,189,12
"ON",2020-03-18,214,25
"ON",2020-03-19,258,44
"ON",2020-03-20,318,60
"ON",2020-03-21,377,59
"ON",2020-03-22,425,48
"ON",2020-03-23,503,78
"ON",2020-03-24,588,85
"ON",2020-03-25,687,99
"ON",2020-03-26,857,170
"ON",2020-03-27,992,135
"ON",2020-03-28,1143,151
"ON",2020-03-29,1354,211
"ON",2020-03-30,1704,350
"ON",2020-03-31,1964,260
"ON",2020-04-01,2392,428
"ON",2020-04-02,2793,401
"ON",2020-04-03,3255,462
"ON",2020-04-04,3630,375
"ON",2020-04-05,4038,408
"ON",2020-04-06,4347,309
"ON",2020-04-07,4726,379
"ON",2020-04-08,5276,550
"ON",2020-04-09,5759,483
"ON",2020-04-10,6237,478
"ON",2020-04-11,6648,411
"ON",2020-04-12,7049,401
"ON",2020-04-13,7470,421
"ON",2020-04-14,7953,483
"ON",2020-04-15,8447,494
"ON",2020-04-16,8961,514
"ON",2020-04-17,9525,564
"ON",2020-04-18,10010,485
"ON",2020-04-19,10578,568
"ON",2020-04-20,11184,606
"ON",2020-04-21,11735,551
"ON",2020-04-22,12245,510
"ON",2020-04-23,12879,634
"ON",2020-04-24,13519,640
"ON",2020-04-25,13995,476
"ON",2020-04-26,14432,437
"ON",2020-04-27,14856,424
"ON",2020-04-28,15381,525
"ON",2020-04-29,15728,347
"ON",2020-04-30,16187,459
"ON",2020-05-01,16608,421
"ON",2020-05-02,17119,511
"ON",2020-05-03,17553,434
"ON",2020-05-04,17923,370
"ON",2020-05-05,18310,387
"ON",2020-05-06,18722,412
"ON",2020-05-07,19121,399
"ON",2020-05-08,19598,477
"ON",2020-05-09,19944,346
"ON",2020-05-10,20238,294
"ON",2020-05-11,20546,308
"ON",2020-05-12,20907,361
"ON",2020-05-13,21236,329
"ON",2020-05-14,21494,258
"ON",2020-05-15,21922,428
"ON",2020-05-16,22313,391
"ON",2020-05-17,22653,340
"ON",2020-05-18,22957,304
"ON",2020-05-19,23384,427
"ON",2020-05-20,23774,390
"ON",2020-05-21,24187,413
"ON",2020-05-22,24628,441
"ON",2020-05-23,25040,412
"ON",2020-05-24,25500,460
"ON",2020-05-25,25904,404
"ON",2020-05-26,26191,287
"ON",2020-05-27,26483,292
"ON",2020-05-28,26866,383
"ON",2020-05-29,27210,344
"ON",2020-05-30,27533,323
"ON",2020-05-31,27859,326
"ON",2020-06-01,28263,404
"ON",2020-06-02,28709,446
"ON",2020-06-03,29047,338
"ON",2020-06-04,29403,356
"ON",2020-06-05,29747,344
"ON",2020-06-06,30202,455
"ON",2020-06-07,30617,415
"ON",2020-06-08,30860,243
"ON",2020-06-09,31090,230
"ON",2020-06-10,31341,251
"ON",2020-06-11,31544,203
"ON",2020-06-12,31726,182
"ON",2020-06-13,31992,266
"ON",2020-06-14,32189,197
"ON",2020-06-15,32370,181
"ON",2020-06-16,32554,184
"ON",2020-06-17,32744,190
"ON",2020-06-18,32917,173
"ON",2020-06-19,33095,178
"ON",2020-06-20,33301,206
"ON",2020-06-21,33476,175
"ON",2020-06-22,33637,161
"ON",2020-06-23,33853,216
"ON",2020-06-24,34016,163
"ON",2020-06-25,34205,189
"ON",2020-06-26,34316,111
"ON",2020-06-27,34476,160
"ON",2020-06-28,34654,178
"ON",2020-06-29,34911,257
"ON",2020-06-30,35068,157
"ON",2020-07-01,35217,149
"ON",2020-07-02,35370,153
"ON",2020-07-03,35535,165
"ON",2020-07-04,35656,121
"ON",2020-07-05,35794,138
"ON",2020-07-06,35948,154
"ON",2020-07-07,36060,112
"ON",2020-07-08,36178,118
"ON",2020-07-09,36348,170
"ON",2020-07-10,36464,116
"ON",2020-07-11,36594,130
"ON",2020-07-12,36723,129
"ON",2020-07-13,36839,116
"ON",2020-07-14,36950,111
"ON",2020-07-15,37052,102
"ON",2020-07-16,37163,111
"ON",2020-07-17,37274,111
"ON",2020-07-18,37440,166
"ON",2020-07-19,37604,164
"ON",2020-07-20,37739,135
"ON",2020-07-21,37942,203
"ON",2020-07-22,38107,165
"ON",2020-07-23,38210,103
"ON",2020-07-24,38405,195
"ON",2020-07-25,38543,138
"ON",2020-07-26,38680,137
"ON",2020-07-27,38799,119
"ON",2020-07-28,38910,111
"ON",2020-07-29,38986,76
"ON",2020-07-30,39075,89
"ON",2020-07-31,39209,134
"ON",2020-08-01,39333,124
"ON",2020-08-02,39449,116
"ON",2020-08-03,39537,88
"ON",2020-08-04,39628,91
"ON",2020-08-05,39714,86
"ON",2020-08-06,39809,95
"ON",2020-08-07,39897,88
"ON",2020-08-08,39967,70
"ON",2020-08-09,40046,79
"ON",2020-08-10,40161,115
"ON",2020-08-11,40194,33
"ON",2020-08-12,40289,95
"ON",2020-08-13,40367,78
"ON",2020-08-14,40459,92
"ON",2020-08-15,40565,106
"ON",2020-08-16,40646,81
"ON",2020-08-17,40745,99
"ON",2020-08-18,40870,125
"ON",2020-08-19,40972,102
"ON",2020-08-20,41048,76
"ON",2020-08-21,41179,131
"ON",2020-08-22,41287,108
"ON",2020-08-23,41402,115
"ON",2020-08-24,41507,105
"ON",2020-08-25,41607,100
"ON",2020-08-26,41695,88
"ON",2020-08-27,41813,118
"ON",2020-08-28,41935,122
"ON",2020-08-29,42083,148
"ON",2020-08-30,42195,112
"ON",2020-08-31,42309,114
"ON",2020-09-01,42421,112
"ON",2020-09-02,42554,133
"ON",2020-09-03,42686,132
"ON",2020-09-04,42834,148
"ON",2020-09-05,43003,169
"ON",2020-09-06,43161,158
"ON",2020-09-07,43351,190
"ON",2020-09-08,43536,185
"ON",2020-09-09,43685,149
"ON",2020-09-10,43855,170
"ON",2020-09-11,44068,213
"ON",2020-09-12,44300,232
"ON",2020-09-13,44504,204
"ON",2020-09-14,44817,313
"ON",2020-09-15,45068,251
"ON",2020-09-16,45383,315
"ON",2020-09-17,45676,293
"ON",2020-09-18,46077,401
"ON",2020-09-19,46484,407
"ON",2020-09-20,46849,365
"ON",2020-09-21,47274,425
"ON",2020-09-22,47752,478
"ON",2020-09-23,48087,335
"ON",2020-09-24,48496,409
"ON",2020-09-25,48905,409
"ON",2020-09-26,49340,435
"ON",2020-09-27,49831,491
"ON",2020-09-28,50531,700
"ON",2020-09-29,51085,554
"ON",2020-09-30,51710,625
"ON",2020-10-01,52248,538
"ON",2020-10-02,52980,732
"ON",2020-10-03,53633,653
"ON",2020-10-04,54199,566
"ON",2020-10-05,54814,615
"ON",2020-10-06,55362,548
"ON",2020-10-07,55945,583
"ON",2020-10-08,56742,797
"ON",2020-10-09,57681,939
"ON",2020-10-10,58490,809
"ON",2020-10-11,59139,649
"ON",2020-10-12,59946,807
"ON",2020-10-13,60692,746
"ON",2020-10-14,61413,721
"ON",2020-10-15,62196,783
"ON",2020-10-16,62908,712
"ON",2020-10-17,63713,805
"ON",2020-10-18,64371,658
"ON",2020-10-19,65075,704
"ON",2020-10-20,65896,821
"ON",2020-10-21,66686,790
"ON",2020-10-22,67527,841
"ON",2020-10-23,68353,826
"ON",2020-10-24,69331,978
"ON",2020-10-25,70373,1042
"ON",2020-10-26,71224,851
"ON",2020-10-27,72051,827
"ON",2020-10-28,72885,834
"ON",2020-10-29,73819,934
"ON",2020-10-30,74715,896
"ON",2020-10-31,75730,1015
"ON",2020-11-01,76707,977
"ON",2020-11-02,77655,948
"ON",2020-11-03,78705,1050
"ON",2020-11-04,79692,987
"ON",2020-11-05,80690,998
"ON",2020-11-06,81693,1003
"ON",2020-11-07,82825,1132
"ON",2020-11-08,84153,1328
"ON",2020-11-09,85395,1242
"ON",2020-11-10,86783,1388
"ON",2020-11-11,88209,1426
"ON",2020-11-12,89784,1575
"ON",2020-11-13,91180,1396
"ON",2020-11-14,92761,1581
"ON",2020-11-15,94009,1248
"ON",2020-11-16,95496,1487
"ON",2020-11-17,96745,1249
"ON",2020-11-18,98162,1417
"ON",2020-11-19,99372,1210
"ON",2020-11-20,100790,1418
"ON",2020-11-21,102378,1588
"ON",2020-11-22,103912,1534
"ON",2020-11-23,105501,1589
"ON",2020-11-24,106510,1009
"ON",2020-11-25,107883,1373
"ON",2020-11-26,109361,1478
"ON",2020-11-27,111216,1855
"ON",2020-11-28,113038,1822
"ON",2020-11-29,114746,1708
"ON",2020-11-30,116492,1746
"ON",2020-12-01,118199,1707
"ON",2020-12-02,119922,1723
"ON",2020-12-03,121746,1824
"ON",2020-12-04,123526,1780
"ON",2020-12-05,125385,1859
"ON",2020-12-06,127309,1924
"ON",2020-12-07,129234,1925
"ON",2020-12-08,130910,1676
"ON",2020-12-09,132800,1890
"ON",2020-12-10,134783,1983
"ON",2020-12-11,136631,1848
"ON",2020-12-12,138504,1873
"ON",2020-12-13,140181,1677
"ON",2020-12-14,142121,1940
"ON",2020-12-15,144396,2275
"ON",2020-12-16,146535,2139
"ON",2020-12-17,148967,2432
"ON",2020-12-18,151257,2290
"ON",2020-12-19,153614,2357
"ON",2020-12-20,155930,2316
"ON",2020-12-21,158053,2123
"ON",2020-12-22,160255,2202
"ON",2020-12-23,162663,2408
"ON",2020-12-24,165110,2447
"ON",2020-12-25,167269,2159
"ON",2020-12-26,169411,2142
"ON",2020-12-27,171416,2005
"ON",2020-12-28,173355,1939
"ON",2020-12-29,175908,2553
"ON",2020-12-30,178831,2923
"ON",2020-12-31,182159,3328
"ON",2021-01-01,184635,2476
"ON",2021-01-02,187998,3363
"ON",2021-01-03,190962,2964
"ON",2021-01-04,194232,3270
"ON",2021-01-05,197360,3128
"ON",2021-01-06,200626,3266
"ON",2021-01-07,204145,3519
"ON",2021-01-08,208394,4249
"ON",2021-01-09,211837,3443
"ON",2021-01-10,215782,3945
"ON",2021-01-11,219120,3338
"ON",2021-01-12,222023,2903
"ON",2021-01-13,224984,2961
"ON",2021-01-14,228310,3326
"ON",2021-01-15,231308,2998
"ON",2021-01-16,234364,3056
"ON",2021-01-17,237786,3422
"ON",2021-01-18,240364,2578
"ON",2021-01-19,242277,1913
"ON",2021-01-20,244932,2655
"ON",2021-01-21,247564,2632
"ON",2021-01-22,250226,2662
"ON",2021-01-23,252585,2359
"ON",2021-01-24,255002,2417
"ON",2021-01-25,256960,1958
"ON",2021-01-26,258700,1740
"ON",2021-01-27,260370,1670
"ON",2021-01-28,262463,2093
"ON",2021-01-29,264300,1837
"ON",2021-01-30,266363,2063
"ON",2021-01-31,268211,1848
"PE",2020-01-31,0,0
"PE",2020-02-01,0,0
"PE",2020-02-02,0,0
"PE",2020-02-03,0,0
"PE",2020-02-04,0,0
"PE",2020-02-05,0,0
"PE",2020-02-06,0,0
"PE",2020-02-07,0,0
"PE",2020-02-08,0,0
"PE",2020-02-09,0,0
"PE",2020-02-10,0,0
"PE",2020-02-11,0,0
"PE",2020-02-12,0,0
"PE",2020-02-13,0,0
"PE",2020-02-14,0,0
"PE",2020-02-15,0,0
"PE",2020-02-16,0,0
"PE",2020-02-17,0,0
"PE",2020-02-18,0,0
"PE",2020-02-19,0,0
"PE",2020-02-20,0,0
"PE",2020-02-21,0,0
"PE",2020-02-22,0,0
"PE",2020-02-23,0,0
"PE",2020-02-24,0,0
"PE",2020-02-25,0,0
"PE",2020-02-26,0,0
"PE",2020-02-27,0,0
"PE",2020-02-28,0,0
"PE",2020-02-29,0,0
"PE",2020-03-01,0,0
"PE",2020-03-02,0,0
"PE",2020-03-03,0,0
"PE",2020-03-04,0,0
"PE",2020-03-05,0,0
"PE",2020-03-06,0,0
"PE",2020-03-07,0,0
"PE",2020-03-08,0,0
"PE",2020-03-09,0,0
"PE",2020-03-10,0,0
"PE",2020-03-11,0,0
"PE",2020-03-12,0,0
"PE",2020-03-13,0,0
"PE",2020-03-14,0,0
"PE",2020-03-15,1,1
"PE",2020-03-16,1,0
"PE",2020-03-17,1,0
"PE",2020-03-18,1,0
"PE",2020-03-19,2,1
"PE",2020-03-20,2,0
"PE",2020-03-21,2,0
"PE",2020-03-22,3,1
"PE",2020-03-23,3,0
"PE",2020-03-24,3,0
"PE",2020-03-25,5,2
"PE",2020-03-26,9,4
"PE",2020-03-27,11,2
"PE",2020-03-28,11,0
"PE",2020-03-29,11,0
"PE",2020-03-30,18,7
"PE",2020-03-31,21,3
"PE",2020-04-01,21,0
"PE",2020-04-02,22,1
"PE",2020-04-03,22,0
"PE",2020-04-04,22,0
"PE",2020-04-05,22,0
"PE",2020-04-06,22,0
"PE",2020-04-07,22,0
"PE",2020-04-08,24,2
"PE",2020-04-09,25,1
"PE",2020-04-10,25,0
"PE",2020-04-11,25,0
"PE",2020-04-12,25,0
"PE",2020-04-13,25,0
"PE",2020-04-14,25,0
"PE",2020-04-15,26,1
"PE",2020-04-16,26,0
"PE",2020-04-17,26,0
"PE",2020-04-18,26,0
"PE",2020-04-19,26,0
"PE",2020-04-20,26,0
"PE",2020-04-21,26,0
"PE",2020-04-22,26,0
"PE",2020-04-23,26,0
"PE",2020-04-24,26,0
"PE",2020-04-25,26,0
"PE",2020-04-26,26,0
"PE",2020-04-27,26,0
"PE",2020-04-28,27,1
"PE",2020-04-29,27,0
"PE",2020-04-30,27,0
"PE",2020-05-01,27,0
"PE",2020-05-02,27,0
"PE",2020-05-03,27,0
"PE",2020-05-04,27,0
"PE",2020-05-05,27,0
"PE",2020-05-06,27,0
"PE",2020-05-07,27,0
"PE",2020-05-08,27,0
"PE",2020-05-09,27,0
"PE",2020-05-10,27,0
"PE",2020-05-11,27,0
"PE",2020-05-12,27,0
"PE",2020-05-13,27,0
"PE",2020-05-14,27,0
"PE",2020-05-15,27,0
"PE",2020-05-16,27,0
"PE",2020-05-17,27,0
"PE",2020-05-18,27,0
"PE",2020-05-19,27,0
"PE",2020-05-20,27,0
"PE",2020-05-21,27,0
"PE",2020-05-22,27,0
"PE",2020-05-23,27,0
"PE",2020-05-24,27,0
"PE",2020-05-25,27,0
"PE",2020-05-26,27,0
"PE",2020-05-27,27,0
"PE",2020-05-28,27,0
"PE",2020-05-29,27,0
"PE",2020-05-30,27,0
"PE",2020-05-31,27,0
"PE",2020-06-01,27,0
"PE",2020-06-02,27,0
"PE",2020-06-03,27,0
"PE",2020-06-04,27,0
"PE",2020-06-05,27,0
"PE",2020-06-06,27,0
"PE",2020-06-07,27,0
"PE",2020-06-08,27,0
"PE",2020-06-09,27,0
"PE",2020-06-10,27,0
"PE",2020-06-11,27,0
"PE",2020-06-12,27,0
"PE",2020-06-13,27,0
"PE",2020-06-14,27,0
"PE",2020-06-15,27,0
"PE",2020-06-16,27,0
"PE",2020-06-17,27,0
"PE",2020-06-18,27,0
"PE",2020-06-19,27,0
"PE",2020-06-20,27,0
"PE",2020-06-21,27,0
"PE",2020-06-22,27,0
"PE",2020-06-23,27,0
"PE",2020-06-24,27,0
"PE",2020-06-25,27,0
"PE",2020-06-26,27,0
"PE",2020-06-27,27,0
"PE",2020-06-28,27,0
"PE",2020-06-29,27,0
"PE",2020-06-30,27,0
"PE",2020-07-01,27,0
"PE",2020-07-02,27,0
"PE",2020-07-03,27,0
"PE",2020-07-04,30,3
"PE",2020-07-05,32,2
"PE",2020-07-06,32,0
"PE",2020-07-07,32,0
"PE",2020-07-08,32,0
"PE",2020-07-09,33,1
"PE",2020-07-10,33,0
"PE",2020-07-11,33,0
"PE",2020-07-12,34,1
"PE",2020-07-13,35,1
"PE",2020-07-14,36,1
"PE",2020-07-15,36,0
"PE",2020-07-16,36,0
"PE",2020-07-17,36,0
"PE",2020-07-18,36,0
"PE",2020-07-19,36,0
"PE",2020-07-20,36,0
"PE",2020-07-21,36,0
"PE",2020-07-22,36,0
"PE",2020-07-23,36,0
"PE",2020-07-24,36,0
"PE",2020-07-25,36,0
"PE",2020-07-26,36,0
"PE",2020-07-27,36,0
"PE",2020-07-28,36,0
"PE",2020-07-29,36,0
"PE",2020-07-30,36,0
"PE",2020-07-31,36,0
"PE",2020-08-01,36,0
"PE",2020-08-02,36,0
"PE",2020-08-03,36,0
"PE",2020-08-04,36,0
"PE",2020-08-05,36,0
"PE",2020-08-06,36,0
"PE",2020-08-07,36,0
"PE",2020-08-08,36,0
"PE",2020-08-09,36,0
"PE",2020-08-10,36,0
"PE",2020-08-11,36,0
"PE",2020-08-12,41,5
"PE",2020-08-13,41,0
"PE",2020-08-14,41,0
"PE",2020-08-15,41,0
"PE",2020-08-16,41,0
"PE",2020-08-17,41,0
"PE",2020-08-18,44,3
"PE",2020-08-19,44,0
"PE",2020-08-20,44,0
"PE",2020-08-21,44,0
"PE",2020-08-22,44,0
"PE",2020-08-23,44,0
"PE",2020-08-24,44,0
"PE",2020-08-25,44,0
"PE",2020-08-26,44,0
"PE",2020-08-27,44,0
"PE",2020-08-28,44,0
"PE",2020-08-29,44,0
"PE",2020-08-30,44,0
"PE",2020-08-31,44,0
"PE",2020-09-01,44,0
"PE",2020-09-02,44,0
"PE",2020-09-03,46,2
"PE",2020-09-04,47,1
"PE",2020-09-05,47,0
"PE",2020-09-06,47,0
"PE",2020-09-07,51,4
"PE",2020-09-08,53,2
"PE",2020-09-09,55,2
"PE",2020-09-10,55,0
"PE",2020-09-11,55,0
"PE",2020-09-12,55,0
"PE",2020-09-13,55,0
"PE",2020-09-14,55,0
"PE",2020-09-15,57,2
"PE",2020-09-16,57,0
"PE",2020-09-17,57,0
"PE",2020-09-18,57,0
"PE",2020-09-19,57,0
"PE",2020-09-20,57,0
"PE",2020-09-21,57,0
"PE",2020-09-22,57,0
"PE",2020-09-23,58,1
"PE",2020-09-24,58,0
"PE",2020-09-25,58,0
"PE",2020-09-26,58,0
"PE",2020-09-27,58,0
"PE",2020-09-28,58,0
"PE",2020-09-29,59,1
"PE",2020-09-30,59,0
"PE",2020-10-01,59,0
"PE",2020-10-02,59,0
"PE",2020-10-03,59,0
"PE",2020-10-04,61,2
"PE",2020-10-05,61,0
"PE",2020-10-06,61,0
"PE",2020-10-07,61,0
"PE",2020-10-08,61,0
"PE",2020-10-09,61,0
"PE",2020-10-10,61,0
"PE",2020-10-11,63,2
"PE",2020-10-12,63,0
"PE",2020-10-13,63,0
"PE",2020-10-14,63,0
"PE",2020-10-15,63,0
"PE",2020-10-16,63,0
"PE",2020-10-17,63,0
"PE",2020-10-18,63,0
"PE",2020-10-19,63,0
"PE",2020-10-20,64,1
"PE",2020-10-21,64,0
"PE",2020-10-22,64,0
"PE",2020-10-23,64,0
"PE",2020-10-24,64,0
"PE",2020-10-25,64,0
"PE",2020-10-26,64,0
"PE",2020-10-27,64,0
"PE",2020-10-28,64,0
"PE",2020-10-29,64,0
"PE",2020-10-30,64,0
"PE",2020-10-31,64,0
"PE",2020-11-01,64,0
"PE",2020-11-02,64,0
"PE",2020-11-03,64,0
"PE",2020-11-04,64,0
"PE",2020-11-05,64,0
"PE",2020-11-06,66,2
"PE",2020-11-07,66,0
"PE",2020-11-08,66,0
"PE",2020-11-09,66,0
"PE",2020-11-10,67,1
"PE",2020-11-11,68,1
"PE",2020-11-12,68,0
"PE",2020-11-13,68,0
"PE",2020-11-14,68,0
"PE",2020-11-15,68,0
"PE",2020-11-16,68,0
"PE",2020-11-17,68,0
"PE",2020-11-18,68,0
"PE",2020-11-19,68,0
"PE",2020-11-20,68,0
"PE",2020-11-21,68,0
"PE",2020-11-22,68,0
"PE",2020-11-23,69,1
"PE",2020-11-24,69,0
"PE",2020-11-25,70,1
"PE",2020-11-26,70,0
"PE",2020-11-27,70,0
"PE",2020-11-28,72,2
"PE",2020-11-29,72,0
"PE",2020-11-30,72,0
"PE",2020-12-01,72,0
"PE",2020-12-02,72,0
"PE",2020-12-03,73,1
"PE",2020-12-04,73,0
"PE",2020-12-05,76,3
"PE",2020-12-06,80,4
"PE",2020-12-07,84,4
"PE",2020-12-08,84,0
"PE",2020-12-09,84,0
"PE",2020-12-10,84,0
"PE",2020-12-11,84,0
"PE",2020-12-12,89,5
"PE",2020-12-13,89,0
"PE",2020-12-14,89,0
"PE",2020-12-15,89,0
"PE",2020-12-16,89,0
"PE",2020-12-17,90,1
"PE",2020-12-18,90,0
"PE",2020-12-19,91,1
"PE",2020-12-20,91,0
"PE",2020-12-21,91,0
